# Gene Family	11507229_rna_1-RPKs
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_dorei	102.2494000248
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_xylanisolvens	78.8165681429
UniRef90_R7ECK1|g__Parabacteroides.s__Parabacteroides_merdae	38.0848748640
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_thetaiotaomicron	11.7501418918
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_ovatus	9.8348009822
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_caccae	3.8084874864
UniRef90_R7ER68	3285.7567269332
UniRef90_R7ER68|g__Bacteroides.s__Bacteroides_uniformis	3285.7567269332
UniRef90_A5KRL0	3237.8627925217
UniRef90_A5KRL0|g__Blautia.s__Ruminococcus_torques	3237.8627925217
UniRef90_A6L2L6	3169.2706769112
UniRef90_A6L2L6|g__Bacteroides.s__Bacteroides_vulgatus	1809.5318863586
UniRef90_A6L2L6|g__Bacteroides.s__Bacteroides_massiliensis	1284.0243929537
UniRef90_A6L2L6|g__Bacteroides.s__Bacteroides_dorei	75.7143975989
UniRef90_R9HWX8	3127.6937635428
UniRef90_R9HWX8|g__Bacteroides.s__Bacteroides_uniformis	3127.6937635428
UniRef90_A7A2I8	3122.3926538798
UniRef90_A7A2I8|g__Bifidobacterium.s__Bifidobacterium_adolescentis	3122.3926538798
UniRef90_F9ZCM2	3073.2974280845
UniRef90_F9ZCM2|g__Odoribacter.s__Odoribacter_splanchnicus	3073.2974280845
UniRef90_E6SRA9	3026.0615392150
UniRef90_E6SRA9|g__Bacteroides.s__Bacteroides_uniformis	3026.0615392150
UniRef90_Q5L8B3	2923.3890594104
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_uniformis	1533.7784374517
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_vulgatus	506.5618097789
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_intestinalis	349.3361608694
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_xylanisolvens	145.7556773928
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_dorei	141.0200089491
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_ovatus	96.1730726901
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_massiliensis	60.4423999544
UniRef90_Q5L8B3|g__Parabacteroides.s__Parabacteroides_distasonis	34.1116823397
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_nordii	33.7378998721
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_caccae	22.4719101124
UniRef90_C4ZDZ7	2871.8111840780
UniRef90_C4ZDZ7|g__Eubacterium.s__Eubacterium_rectale	2871.8111840780
UniRef90_Q5L8C2	2864.2200504714
UniRef90_Q5L8C2|g__Bacteroides.s__Bacteroides_uniformis	1900.2714698903
UniRef90_Q5L8C2|g__Bacteroides.s__Bacteroides_intestinalis	772.4384630563
UniRef90_Q5L8C2|g__Bacteroides.s__Bacteroides_xylanisolvens	134.0519685511
UniRef90_Q5L8C2|g__Bacteroides.s__Bacteroides_ovatus	31.0678148148
UniRef90_Q5L8C2|g__Bacteroides.s__Bacteroides_thetaiotaomicron	16.7749495435
UniRef90_Q5L8C2|g__Bacteroides.s__Bacteroides_caccae	9.6153846154
UniRef90_F7V2A7	2741.5525167738
UniRef90_F7V2A7|g__Clostridium.s__Clostridium_bolteae	2741.5525167738
UniRef90_Q5LCF6	2733.3738105926
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_uniformis	1926.3030451072
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_vulgatus	496.4306379060
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_intestinalis	156.0057120881
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_nordii	72.6131249962
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_xylanisolvens	30.9278350515
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_ovatus	20.6185567010
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_massiliensis	20.1656203921
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_dorei	10.3092783505
UniRef90_Q5L7N5	2715.8724631227
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_uniformis	1634.9649353205
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_vulgatus	500.0253030045
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_intestinalis	244.6470718659
UniRef90_Q5L7N5|g__Parabacteroides.s__Parabacteroides_distasonis	126.6341700866
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_massiliensis	125.3919612701
UniRef90_Q5L7N5|g__Parabacteroides.s__Parabacteroides_merdae	30.3430079156
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_dorei	19.1215615323
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_xylanisolvens	14.8491834889
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_caccae	13.8235665405
UniRef90_Q5L7N5|unclassified	4.7375344536
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_fragilis	1.3341676443
UniRef90_C5EJF5	2708.8414634146
UniRef90_C5EJF5|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA	2708.8414634146
UniRef90_A7A2J0	2645.7781582351
UniRef90_A7A2J0|g__Bifidobacterium.s__Bifidobacterium_adolescentis	2645.7781582351
UniRef90_R7ECH9	2644.4039255675
UniRef90_R7ECH9|g__Bacteroides.s__Bacteroides_uniformis	2644.4039255675
UniRef90_UPI000156FA79	2642.1962256161
UniRef90_UPI000156FA79|g__Parabacteroides.s__Parabacteroides_merdae	2642.1962256161
UniRef90_A8SCU4	2594.5945945946
UniRef90_A8SCU4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2594.5945945946
UniRef90_Q5L8D3	2545.3718245647
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_uniformis	1798.9248955379
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_intestinalis	316.7478625719
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_vulgatus	83.1404956584
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_dorei	81.4836127464
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_massiliensis	69.3726817075
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_ovatus	53.4610959496
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_nordii	48.4429065744
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	45.4315789992
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_xylanisolvens	43.3658141526
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_caccae	5.0008806668
UniRef90_A7VFW8	2533.8838323392
UniRef90_A7VFW8|g__Eubacterium.s__Eubacterium_ramulus	1035.9721385532
UniRef90_A7VFW8|g__Ruminococcus.s__Ruminococcus_lactaris	994.6849700025
UniRef90_A7VFW8|g__Eubacterium.s__Eubacterium_rectale	503.2267237835
UniRef90_L7VWG0	2497.5511016563
UniRef90_L7VWG0|unclassified	2497.5511016563
UniRef90_R5MPJ2	2470.8849295637
UniRef90_R5MPJ2|g__Bacteroides.s__Bacteroides_uniformis	1761.4744963576
UniRef90_R5MPJ2|g__Bacteroides.s__Bacteroides_intestinalis	709.4104332060
UniRef90_Q8A475	2463.2533890263
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_uniformis	1795.5250587247
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_vulgatus	257.0351560184
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_intestinalis	185.7372586074
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_dorei	95.7436001627
UniRef90_Q8A475|g__Parabacteroides.s__Parabacteroides_distasonis	36.3242152866
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_thetaiotaomicron	32.7102803738
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_nordii	20.8631344237
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_massiliensis	20.8001738333
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_xylanisolvens	18.5145115957
UniRef90_R5M415	2439.3819866201
UniRef90_R5M415|g__Bacteroides.s__Bacteroides_intestinalis	2439.3819866201
UniRef90_I8ZG06	2437.2040216081
UniRef90_I8ZG06|g__Bacteroides.s__Bacteroides_uniformis	2437.2040216081
UniRef90_A5ZUA7	2406.5934065934
UniRef90_A5ZUA7|g__Blautia.s__Ruminococcus_obeum	2406.5934065934
UniRef90_A6KZ78	2405.6069703382
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_uniformis	1403.4497773965
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_intestinalis	624.0096054773
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_vulgatus	160.1947027641
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_dorei	48.3131396377
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_ovatus	45.2408710466
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_xylanisolvens	41.4165879136
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_nordii	34.4827586207
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_thetaiotaomicron	27.7353171717
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_caccae	20.7642103100
UniRef90_C0BF72	2396.8505079149
UniRef90_C0BF72|g__Coprococcus.s__Coprococcus_comes	2396.8505079149
UniRef90_A5ZQM3	2373.6711885458
UniRef90_A5ZQM3|g__Blautia.s__Ruminococcus_obeum	2373.6711885458
UniRef90_B5CMS1	2339.8345407284
UniRef90_B5CMS1|g__Ruminococcus.s__Ruminococcus_lactaris	2339.8345407284
UniRef90_I9EJJ4	2333.6494084862
UniRef90_I9EJJ4|g__Bacteroides.s__Bacteroides_dorei	2333.6494084862
UniRef90_B7AMT3	2239.1425517122
UniRef90_B7AMT3|g__Bacteroides.s__Bacteroides_vulgatus	984.5228115567
UniRef90_B7AMT3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	628.0518626735
UniRef90_B7AMT3|g__Bacteroides.s__Bacteroides_massiliensis	626.5678774819
UniRef90_A7UZL1	2233.3331297632
UniRef90_A7UZL1|g__Bacteroides.s__Bacteroides_uniformis	2233.3331297632
UniRef90_R5JMV3	2186.5917102008
UniRef90_R5JMV3|g__Bacteroides.s__Bacteroides_uniformis	2186.5917102008
UniRef90_Q5L8C0	2135.6547812507
UniRef90_Q5L8C0|g__Bacteroides.s__Bacteroides_uniformis	2065.8293442070
UniRef90_Q5L8C0|g__Bacteroides.s__Bacteroides_nordii	69.8254370437
UniRef90_Q5L8C7	2125.1239874759
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_uniformis	1436.8920178089
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_intestinalis	559.9080520935
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_xylanisolvens	92.8390264862
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_nordii	23.7201852049
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_thetaiotaomicron	11.7647058824
UniRef90_R7NMQ9	2121.9648998126
UniRef90_R7NMQ9|g__Bacteroides.s__Bacteroides_massiliensis	2121.9648998126
UniRef90_R7ECD5	2109.6342279097
UniRef90_R7ECD5|g__Bacteroides.s__Bacteroides_uniformis	2109.6342279097
UniRef90_Q5L8C6	2088.7865975815
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_uniformis	1344.0945682581
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_intestinalis	346.6403685029
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_vulgatus	186.9020744443
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_xylanisolvens	78.0057170023
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	49.1858253345
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_massiliensis	40.0863160968
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_ovatus	30.9790588199
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_nordii	9.3676814988
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_dorei	3.5249876239
UniRef90_Q5L8C1	2072.3381459240
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_uniformis	1146.0538813284
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_intestinalis	355.6841179053
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_vulgatus	200.2332426582
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_massiliensis	99.8014443532
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_xylanisolvens	95.4753685761
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_dorei	64.6458952872
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_nordii	58.8648047064
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_ovatus	27.9510424075
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_caccae	15.0214592275
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_thetaiotaomicron	8.6068894741
UniRef90_E1WT29	2070.9090053808
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_uniformis	1178.4390636983
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_vulgatus	501.0033221963
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_massiliensis	187.6558036746
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_intestinalis	174.6444162108
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_xylanisolvens	16.3934426230
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_dorei	6.5393665219
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_ovatus	3.2786885246
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_caccae	2.9549019313
UniRef90_R6JHR3	2066.7164093959
UniRef90_R6JHR3|g__Bacteroides.s__Bacteroides_caccae	670.5894065235
UniRef90_R6JHR3|g__Bacteroides.s__Bacteroides_ovatus	659.3347492242
UniRef90_R6JHR3|g__Bacteroides.s__Bacteroides_xylanisolvens	630.0998182576
UniRef90_R6JHR3|g__Bacteroides.s__Bacteroides_vulgatus	42.8781843030
UniRef90_R6JHR3|g__Parabacteroides.s__Parabacteroides_distasonis	41.5594087745
UniRef90_R6JHR3|g__Bacteroides.s__Bacteroides_uniformis	22.2548423132
UniRef90_Q5L8B2	2048.6559801308
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_uniformis	926.7843865937
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_vulgatus	362.4532611942
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_intestinalis	345.1938302348
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_dorei	133.5297265416
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_massiliensis	123.0246920494
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_xylanisolvens	101.8503117888
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_ovatus	35.4983948194
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_caccae	14.8643509881
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_nordii	5.4570259209
UniRef90_UPI0001599A3B	2046.0399327650
UniRef90_UPI0001599A3B|g__Bifidobacterium.s__Bifidobacterium_adolescentis	2046.0399327650
UniRef90_UPI0001FABDB5	2045.2180260591
UniRef90_UPI0001FABDB5|g__Dorea.s__Dorea_longicatena	2045.2180260591
UniRef90_Q5L8A9	2040.2285749247
UniRef90_Q5L8A9|g__Bacteroides.s__Bacteroides_uniformis	1531.6899352944
UniRef90_Q5L8A9|g__Bacteroides.s__Bacteroides_intestinalis	379.2610730903
UniRef90_Q5L8A9|g__Bacteroides.s__Bacteroides_xylanisolvens	66.5497509279
UniRef90_Q5L8A9|g__Bacteroides.s__Bacteroides_ovatus	57.0243935588
UniRef90_Q5L8A9|g__Bacteroides.s__Bacteroides_caccae	5.7034220532
UniRef90_UPI0001A5D2EF	2037.4771764840
UniRef90_UPI0001A5D2EF|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA	2037.4771764840
UniRef90_A5ZYK6	2025.5203661497
UniRef90_A5ZYK6|g__Blautia.s__Ruminococcus_obeum	2025.5203661497
UniRef90_A7UZK9	2000.0000000000
UniRef90_A7UZK9|g__Bacteroides.s__Bacteroides_uniformis	2000.0000000000
UniRef90_R7EHD9	1997.4489051523
UniRef90_R7EHD9|g__Bacteroides.s__Bacteroides_uniformis	1997.4489051523
UniRef90_A1A270	1989.7377959798
UniRef90_A1A270|g__Bifidobacterium.s__Bifidobacterium_adolescentis	1989.7377959798
UniRef90_R9HU40	1933.1800172504
UniRef90_R9HU40|g__Bacteroides.s__Bacteroides_uniformis	1933.1800172504
UniRef90_R7EJE8	1929.5135328154
UniRef90_R7EJE8|g__Bacteroides.s__Bacteroides_uniformis	1929.5135328154
UniRef90_P94316	1929.4359856228
UniRef90_P94316|g__Bacteroides.s__Bacteroides_uniformis	1017.9415287842
UniRef90_P94316|g__Bacteroides.s__Bacteroides_vulgatus	374.7895590088
UniRef90_P94316|g__Bacteroides.s__Bacteroides_intestinalis	289.8737745147
UniRef90_P94316|g__Bacteroides.s__Bacteroides_thetaiotaomicron	77.6709468867
UniRef90_P94316|g__Bacteroides.s__Bacteroides_xylanisolvens	67.8388923826
UniRef90_P94316|unclassified	47.1567466301
UniRef90_P94316|g__Bacteroides.s__Bacteroides_dorei	30.4628412793
UniRef90_P94316|g__Bacteroides.s__Bacteroides_ovatus	16.4307705388
UniRef90_P94316|g__Bacteroides.s__Bacteroides_massiliensis	4.8632209427
UniRef90_P94316|g__Bacteroides.s__Bacteroides_caccae	2.4077046549
UniRef90_Q64NV0	1922.7230671829
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_uniformis	974.0454827459
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_intestinalis	361.7021276596
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_massiliensis	273.2031721761
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_vulgatus	175.4744122609
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_dorei	63.8297872340
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_ovatus	42.5531914894
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_xylanisolvens	31.9148936170
UniRef90_R9HUD1	1893.4212841957
UniRef90_R9HUD1|g__Bacteroides.s__Bacteroides_uniformis	1893.4212841957
UniRef90_Q5L8D6	1887.8749048493
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_uniformis	1131.4512315199
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_intestinalis	381.5474311025
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_vulgatus	138.7782468121
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_massiliensis	78.5676249870
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_dorei	58.8000918816
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_xylanisolvens	46.5968107340
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_nordii	29.3688425608
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_caccae	14.4404753398
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_ovatus	8.3241499115
UniRef90_Q5L8C3	1886.9944610507
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_uniformis	914.2945229309
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_intestinalis	304.6425263398
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_vulgatus	278.2117354403
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_massiliensis	224.0106683036
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_dorei	86.7452061742
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_xylanisolvens	58.8823301318
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_ovatus	20.2074717300
UniRef90_R7EHL7	1885.5348115917
UniRef90_R7EHL7|g__Bacteroides.s__Bacteroides_uniformis	1543.7198933964
UniRef90_R7EHL7|g__Bacteroides.s__Bacteroides_intestinalis	341.8149181953
UniRef90_Q5L8C5	1857.9082209160
UniRef90_Q5L8C5|g__Bacteroides.s__Bacteroides_uniformis	1157.6572731919
UniRef90_Q5L8C5|g__Bacteroides.s__Bacteroides_intestinalis	429.0941090075
UniRef90_Q5L8C5|g__Bacteroides.s__Bacteroides_xylanisolvens	92.8416159613
UniRef90_Q5L8C5|g__Bacteroides.s__Bacteroides_nordii	92.3689416928
UniRef90_Q5L8C5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	72.9862005551
UniRef90_Q5L8C5|g__Bacteroides.s__Bacteroides_fragilis	7.1879711503
UniRef90_Q5L8C5|g__Bacteroides.s__Bacteroides_caccae	5.7721093570
UniRef90_I0PY22	1835.0399134343
UniRef90_I0PY22|g__Bacteroides.s__Bacteroides_ovatus	1835.0399134343
UniRef90_I9IMC6	1805.1268135465
UniRef90_I9IMC6|g__Bacteroides.s__Bacteroides_uniformis	1805.1268135465
UniRef90_A5KRI2	1801.4062192208
UniRef90_A5KRI2|g__Blautia.s__Ruminococcus_torques	1801.4062192208
UniRef90_Q5L894	1797.3318457413
UniRef90_Q5L894|g__Bacteroides.s__Bacteroides_uniformis	1710.8499088677
UniRef90_Q5L894|g__Bacteroides.s__Bacteroides_nordii	86.4819368736
UniRef90_B0G211	1781.6336210693
UniRef90_B0G211|g__Dorea.s__Dorea_formicigenerans	1781.6336210693
UniRef90_Q5L8W6	1781.6183857074
UniRef90_Q5L8W6|g__Bacteroides.s__Bacteroides_uniformis	1265.2197072432
UniRef90_Q5L8W6|g__Bacteroides.s__Bacteroides_intestinalis	352.0285445488
UniRef90_Q5L8W6|g__Bacteroides.s__Bacteroides_xylanisolvens	54.3844587743
UniRef90_Q5L8W6|g__Bacteroides.s__Bacteroides_massiliensis	49.1158966273
UniRef90_Q5L8W6|g__Bacteroides.s__Bacteroides_ovatus	37.1409649545
UniRef90_Q5L8W6|g__Bacteroides.s__Bacteroides_nordii	23.7288135593
UniRef90_E5VL83	1777.6674142379
UniRef90_E5VL83|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1777.6674142379
UniRef90_Q5L893	1724.3888140797
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_uniformis	952.4279855647
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_intestinalis	333.7867648693
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_vulgatus	183.0803808954
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_thetaiotaomicron	73.1734028380
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_massiliensis	65.3409090909
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_xylanisolvens	41.2394170814
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_nordii	32.6731713923
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_dorei	26.9635044377
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_caccae	8.5227272727
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_fragilis	4.3396415462
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_ovatus	2.8409090909
UniRef90_F9ZCL4	1722.2001508858
UniRef90_F9ZCL4|g__Bacteroides.s__Bacteroides_uniformis	1105.3059831827
UniRef90_F9ZCL4|g__Odoribacter.s__Odoribacter_splanchnicus	616.8941677031
UniRef90_Q5L8D4	1716.4533242925
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_uniformis	1052.9915855181
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_intestinalis	201.8512812690
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_massiliensis	112.2909253198
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_nordii	100.6711409396
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_vulgatus	72.0384556810
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_xylanisolvens	71.7725325708
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_ovatus	48.0120284159
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_thetaiotaomicron	43.6241610738
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_dorei	9.8817856353
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_caccae	3.3194278693
UniRef90_A7UZS6	1708.1682222381
UniRef90_A7UZS6|g__Bacteroides.s__Bacteroides_uniformis	1708.1682222381
UniRef90_R5F0W3	1680.2216195599
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_uniformis	1137.9606086974
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_vulgatus	206.6125366005
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_intestinalis	150.6721334688
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_massiliensis	108.1674661385
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_xylanisolvens	39.8061188012
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_dorei	34.2466035099
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_ovatus	2.7561523435
UniRef90_F7M9T2	1674.4186046512
UniRef90_F7M9T2|g__Bacteroides.s__Bacteroides_ovatus	1674.4186046512
UniRef90_U2KXZ0	1670.4545454545
UniRef90_U2KXZ0|g__Ruminococcus.s__Ruminococcus_callidus	1670.4545454545
UniRef90_D4VFH3	1663.3832705332
UniRef90_D4VFH3|g__Bacteroides.s__Bacteroides_xylanisolvens	1663.3832705332
UniRef90_Q5L8D5	1659.4582753575
UniRef90_Q5L8D5|g__Bacteroides.s__Bacteroides_uniformis	1159.2313488848
UniRef90_Q5L8D5|g__Bacteroides.s__Bacteroides_intestinalis	323.9808206157
UniRef90_Q5L8D5|g__Bacteroides.s__Bacteroides_xylanisolvens	82.7374051311
UniRef90_Q5L8D5|g__Bacteroides.s__Bacteroides_ovatus	48.5959531904
UniRef90_Q5L8D5|g__Bacteroides.s__Bacteroides_nordii	19.6209187418
UniRef90_Q5L8D5|g__Bacteroides.s__Bacteroides_caccae	19.4552529183
UniRef90_Q5L8D5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	5.8365758755
UniRef90_A6L064	1656.4606528819
UniRef90_A6L064|g__Bacteroides.s__Bacteroides_vulgatus	1061.3026608038
UniRef90_A6L064|g__Bacteroides.s__Bacteroides_dorei	527.6733295014
UniRef90_A6L064|g__Bacteroides.s__Bacteroides_massiliensis	67.4846625767
UniRef90_R7EL70	1617.3306319516
UniRef90_R7EL70|g__Bacteroides.s__Bacteroides_uniformis	1468.0312938863
UniRef90_R7EL70|g__Bacteroides.s__Bacteroides_ovatus	82.6203925273
UniRef90_R7EL70|g__Bacteroides.s__Bacteroides_xylanisolvens	66.6789455381
UniRef90_R7ELQ2	1597.1008510488
UniRef90_R7ELQ2|g__Bacteroides.s__Bacteroides_uniformis	1201.4403539112
UniRef90_R7ELQ2|g__Bacteroides.s__Bacteroides_intestinalis	355.3508439221
UniRef90_R7ELQ2|g__Bacteroides.s__Bacteroides_xylanisolvens	35.2845275874
UniRef90_R7ELQ2|g__Bacteroides.s__Bacteroides_ovatus	5.0251256281
