# Gene Family	11507229_rna_3-RPKs
UniRef90_R6P331|g__Clostridium.s__Clostridium_leptum	15.1258893526
UniRef90_R5UGS2	15.1247013423
UniRef90_R5UGS2|g__Bacteroides.s__Bacteroides_dorei	3.7658537016
UniRef90_R5UGS2|g__Bacteroides.s__Bacteroides_xylanisolvens	3.4334763948
UniRef90_R5UGS2|g__Alistipes.s__Alistipes_sp_HGB5	3.3388981636
UniRef90_R5UGS2|g__Alistipes.s__Alistipes_putredinis	2.9170240004
UniRef90_R5UGS2|g__Bacteroides.s__Bacteroides_fragilis	1.6694490818
UniRef90_R5UUJ4	15.1228733459
UniRef90_R5UUJ4|g__Bacteroides.s__Bacteroides_caccae	15.1228733459
UniRef90_G2T3G0	15.1228733459
UniRef90_G2T3G0|g__Roseburia.s__Roseburia_hominis	15.1228733459
UniRef90_R6JTZ4	15.1228733459
UniRef90_R6JTZ4|g__Clostridium.s__Clostridium_bolteae	15.1228733459
UniRef90_R7JJ00	15.1204156619
UniRef90_R7JJ00|g__Alistipes.s__Alistipes_putredinis	15.1204156619
UniRef90_D4MYH0	15.1188095553
UniRef90_D4MYH0|g__Anaerostipes.s__Anaerostipes_hadrus	10.0852525083
UniRef90_D4MYH0|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	5.0335570470
UniRef90_F9Z6Y6	15.1187904968
UniRef90_F9Z6Y6|g__Odoribacter.s__Odoribacter_splanchnicus	15.1187904968
UniRef90_R5D289	15.1186679040
UniRef90_R5D289|g__Coprococcus.s__Coprococcus_comes	7.3107607756
UniRef90_R5D289|g__Dorea.s__Dorea_formicigenerans	5.0393505667
UniRef90_R5D289|g__Dorea.s__Dorea_longicatena	2.7685565617
UniRef90_R7NK82	15.1174618128
UniRef90_R7NK82|g__Bacteroides.s__Bacteroides_massiliensis	15.1174618128
UniRef90_R6K3F0	15.1133501259
UniRef90_R6K3F0|g__Bacteroides.s__Bacteroides_intestinalis	15.1133501259
UniRef90_D4IJG9	15.1133501259
UniRef90_D4IJG9|g__Alistipes.s__Alistipes_shahii	15.1133501259
UniRef90_R7CPE0	15.1133501259
UniRef90_R7CPE0|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	15.1133501259
UniRef90_A4EAU5	15.1116951380
UniRef90_A4EAU5|g__Collinsella.s__Collinsella_aerofaciens	15.1116951380
UniRef90_R7P0R1	15.1098901099
UniRef90_R7P0R1|g__Bacteroides.s__Bacteroides_vulgatus	15.1098901099
UniRef90_Q3K3W8	15.1087156622
UniRef90_Q3K3W8|g__Streptococcus.s__Streptococcus_salivarius	15.1087156622
UniRef90_D4M435	15.1083136029
UniRef90_D4M435|g__Blautia.s__Ruminococcus_torques	15.1083136029
UniRef90_R7NZX2	15.1060287119
UniRef90_R7NZX2|g__Bacteroides.s__Bacteroides_massiliensis	9.7234982452
UniRef90_R7NZX2|g__Bacteroides.s__Bacteroides_vulgatus	5.3825304667
UniRef90_R6MYP9	15.1057401813
UniRef90_R6MYP9|g__Clostridium.s__Clostridium_leptum	15.1057401813
UniRef90_R7G2D0	15.1057401813
UniRef90_R7G2D0|g__Dorea.s__Dorea_longicatena	15.1057401813
UniRef90_R7CN00	15.1033386328
UniRef90_R7CN00|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	15.1033386328
UniRef90_F9Z849	15.1025389320
UniRef90_F9Z849|g__Odoribacter.s__Odoribacter_splanchnicus	15.1025389320
UniRef90_B0MUK3	15.1014040562
UniRef90_B0MUK3|g__Alistipes.s__Alistipes_putredinis	15.1014040562
UniRef90_R6BLZ2	15.0981523671
UniRef90_R6BLZ2|g__Roseburia.s__Roseburia_intestinalis	15.0981523671
UniRef90_A6LE66	15.0976909414
UniRef90_A6LE66|g__Parabacteroides.s__Parabacteroides_distasonis	15.0976909414
UniRef90_A6L1I9	15.0943396226
UniRef90_A6L1I9|g__Bacteroides.s__Bacteroides_vulgatus	15.0943396226
UniRef90_I3YHV7	15.0943396226
UniRef90_I3YHV7|g__Alistipes.s__Alistipes_sp_HGB5	7.9567296275
UniRef90_I3YHV7|g__Alistipes.s__Alistipes_finegoldii	7.1376099952
UniRef90_R7EAG0	15.0940433423
UniRef90_R7EAG0|g__Bacteroides.s__Bacteroides_uniformis	15.0940433423
UniRef90_D4KQM6	15.0905432596
UniRef90_D4KQM6|g__Roseburia.s__Roseburia_intestinalis	15.0905432596
UniRef90_R5UB59	15.0905432596
UniRef90_R5UB59|g__Bacteroides.s__Bacteroides_xylanisolvens	9.0541476970
UniRef90_R5UB59|g__Bacteroides.s__Bacteroides_ovatus	6.0363955626
UniRef90_D6D275	15.0877320009
UniRef90_D6D275|g__Bacteroides.s__Bacteroides_xylanisolvens	9.0030491442
UniRef90_D6D275|g__Bacteroides.s__Bacteroides_ovatus	6.0846828567
UniRef90_R7NUW5	15.0875075438
UniRef90_R7NUW5|g__Bacteroides.s__Bacteroides_massiliensis	15.0875075438
UniRef90_E1WUQ9	15.0862900869
UniRef90_E1WUQ9|g__Alistipes.s__Alistipes_putredinis	3.8335158817
UniRef90_E1WUQ9|g__Alistipes.s__Alistipes_finegoldii	2.4722863888
UniRef90_E1WUQ9|g__Alistipes.s__Alistipes_onderdonkii	2.2299682947
UniRef90_E1WUQ9|g__Odoribacter.s__Odoribacter_splanchnicus	1.9874590458
UniRef90_E1WUQ9|g__Bacteroides.s__Bacteroides_xylanisolvens	1.4920347212
UniRef90_E1WUQ9|g__Bacteroides.s__Bacteroides_uniformis	1.0834496222
UniRef90_E1WUQ9|g__Bacteroides.s__Bacteroides_fragilis	0.9803089384
UniRef90_E1WUQ9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.5063114779
UniRef90_E1WUQ9|g__Bacteroides.s__Bacteroides_caccae	0.5009557163
UniRef90_A6LCV6	15.0862068966
UniRef90_A6LCV6|g__Parabacteroides.s__Parabacteroides_distasonis	15.0862068966
UniRef90_A6LCZ3	15.0843941223
UniRef90_A6LCZ3|g__Parabacteroides.s__Parabacteroides_distasonis	15.0843941223
UniRef90_G5H9K8	15.0812064965
UniRef90_G5H9K8|g__Alistipes.s__Alistipes_indistinctus	15.0812064965
UniRef90_D4ILV7	15.0771988555
UniRef90_D4ILV7|g__Alistipes.s__Alistipes_shahii	15.0771988555
UniRef90_A6LBB4	15.0755789916
UniRef90_A6LBB4|g__Parabacteroides.s__Parabacteroides_distasonis	15.0755789916
UniRef90_A6LBM0	15.0753768844
UniRef90_A6LBM0|g__Parabacteroides.s__Parabacteroides_distasonis	15.0753768844
UniRef90_I3YHH1	15.0753768844
UniRef90_I3YHH1|g__Alistipes.s__Alistipes_sp_HGB5	10.0502512563
UniRef90_I3YHH1|g__Alistipes.s__Alistipes_finegoldii	5.0251256281
UniRef90_I8VLT7	15.0753768844
UniRef90_I8VLT7|g__Bacteroides.s__Bacteroides_dorei	15.0753768844
UniRef90_R7ERG7	15.0753768844
UniRef90_R7ERG7|g__Bacteroides.s__Bacteroides_uniformis	15.0753768844
UniRef90_R5BVE7	15.0747684816
UniRef90_R5BVE7|unclassified	15.0747684816
UniRef90_G2T5H3	15.0738706284
UniRef90_G2T5H3|g__Roseburia.s__Roseburia_inulinivorans	7.5251484576
UniRef90_G2T5H3|g__Blautia.s__Ruminococcus_obeum	3.5928143713
UniRef90_G2T5H3|g__Clostridium.s__Clostridium_bolteae	2.2587759730
UniRef90_G2T5H3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.6971318265
UniRef90_R6GAF8	15.0666643664
UniRef90_R6GAF8|g__Eubacterium.s__Eubacterium_hallii	15.0666643664
UniRef90_A6L7V7	15.0637311703
UniRef90_A6L7V7|g__Bacteroides.s__Bacteroides_vulgatus	10.9984077520
UniRef90_A6L7V7|g__Bacteroides.s__Bacteroides_dorei	4.0653234183
UniRef90_A6LEL4	15.0627615063
UniRef90_A6LEL4|g__Parabacteroides.s__Parabacteroides_distasonis	15.0627615063
UniRef90_R6Y722	15.0572831424
UniRef90_R6Y722|g__Alistipes.s__Alistipes_onderdonkii	15.0572831424
UniRef90_UPI0002DA6AB4	15.0549448552
UniRef90_UPI0002DA6AB4|g__Alistipes.s__Alistipes_senegalensis	15.0549448552
UniRef90_R7EEY8	15.0536842535
UniRef90_R7EEY8|g__Bacteroides.s__Bacteroides_uniformis	15.0536842535
UniRef90_R6KDG0	15.0533272409
UniRef90_R6KDG0|g__Bacteroides.s__Bacteroides_ovatus	15.0533272409
UniRef90_R7KM48	15.0517403575
UniRef90_R7KM48|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.0517403575
UniRef90_R7NNV2	15.0515526203
UniRef90_R7NNV2|g__Bacteroides.s__Bacteroides_massiliensis	15.0515526203
UniRef90_D4V6J9	15.0501672241
UniRef90_D4V6J9|g__Bacteroides.s__Bacteroides_vulgatus	14.1480162805
UniRef90_D4V6J9|g__Bacteroides.s__Bacteroides_massiliensis	0.9021509436
UniRef90_R6IIP5	15.0501672241
UniRef90_R6IIP5|g__Parabacteroides.s__Parabacteroides_distasonis	15.0501672241
UniRef90_R7EQE4	15.0478796170
UniRef90_R7EQE4|g__Bacteroides.s__Bacteroides_uniformis	15.0478796170
UniRef90_R5QKZ5	15.0476309733
UniRef90_R5QKZ5|unclassified	15.0476309733
UniRef90_R7JFS2	15.0452282160
UniRef90_R7JFS2|g__Alistipes.s__Alistipes_putredinis	15.0452282160
UniRef90_D4LNG5	15.0451354062
UniRef90_D4LNG5|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	15.0451354062
UniRef90_F9Z5L7	15.0429799427
UniRef90_F9Z5L7|g__Odoribacter.s__Odoribacter_splanchnicus	15.0429799427
UniRef90_B0MWA3	15.0429158361
UniRef90_B0MWA3|g__Alistipes.s__Alistipes_putredinis	15.0429158361
UniRef90_R7EF27	15.0375939850
UniRef90_R7EF27|g__Bacteroides.s__Bacteroides_uniformis	15.0375939850
UniRef90_G2T506	15.0375939850
UniRef90_G2T506|g__Roseburia.s__Roseburia_hominis	15.0375939850
UniRef90_R5C117	15.0375939850
UniRef90_R5C117|g__Blautia.s__Blautia_hydrogenotrophica	15.0375939850
UniRef90_D6D5N9	15.0375939850
UniRef90_D6D5N9|g__Bacteroides.s__Bacteroides_xylanisolvens	15.0375939850
UniRef90_F9Z8C0	15.0375939850
UniRef90_F9Z8C0|g__Odoribacter.s__Odoribacter_splanchnicus	15.0375939850
UniRef90_K6AH40	15.0375939850
UniRef90_K6AH40|g__Parabacteroides.s__Parabacteroides_distasonis	15.0375939850
UniRef90_R5U7X9	15.0375939850
UniRef90_R5U7X9|g__Bacteroides.s__Bacteroides_ovatus	15.0375939850
UniRef90_R6L7Q4	15.0375939850
UniRef90_R6L7Q4|g__Bacteroides.s__Bacteroides_intestinalis	15.0375939850
UniRef90_R5HMP6	15.0375939850
UniRef90_R5HMP6|g__Roseburia.s__Roseburia_inulinivorans	15.0375939850
UniRef90_R5BSD4	15.0358547305
UniRef90_R5BSD4|g__Blautia.s__Blautia_hydrogenotrophica	15.0358547305
UniRef90_I3YL32	15.0314417926
UniRef90_I3YL32|g__Alistipes.s__Alistipes_sp_HGB5	15.0314417926
UniRef90_R5UEL0	15.0312887316
UniRef90_R5UEL0|g__Alistipes.s__Alistipes_sp_HGB5	15.0312887316
UniRef90_R7DLN4	15.0300601202
UniRef90_R7DLN4|g__Bacteroides.s__Bacteroides_intestinalis	15.0300601202
UniRef90_Q8A0U0	15.0252229520
UniRef90_Q8A0U0|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14.0280561122
UniRef90_Q8A0U0|g__Bacteroides.s__Bacteroides_uniformis	0.9971668398
UniRef90_K5Z8T2	15.0230743288
UniRef90_K5Z8T2|g__Parabacteroides.s__Parabacteroides_merdae	15.0230743288
UniRef90_B0MUU9	15.0214592275
UniRef90_B0MUU9|g__Alistipes.s__Alistipes_putredinis	15.0214592275
UniRef90_D4JYG7	15.0214592275
UniRef90_D4JYG7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15.0214592275
UniRef90_R5UXH9	15.0214592275
UniRef90_R5UXH9|g__Bacteroides.s__Bacteroides_caccae	15.0214592275
UniRef90_R6Y426	15.0187734668
UniRef90_R6Y426|g__Alistipes.s__Alistipes_onderdonkii	15.0187734668
UniRef90_R7NTW5	15.0187734668
UniRef90_R7NTW5|g__Bacteroides.s__Bacteroides_massiliensis	15.0187734668
UniRef90_D4K235	15.0106236326
UniRef90_D4K235|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15.0106236326
UniRef90_Q8AA41	15.0068212824
UniRef90_Q8AA41|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.0068212824
UniRef90_R6Q3H6	15.0019427581
UniRef90_R6Q3H6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15.0019427581
UniRef90_D4IP58	15.0004801631
UniRef90_D4IP58|g__Alistipes.s__Alistipes_shahii	15.0004801631
UniRef90_D4IQG6	15.0000000000
UniRef90_D4IQG6|g__Alistipes.s__Alistipes_shahii	15.0000000000
UniRef90_R6UYA6	14.9960536701
UniRef90_R6UYA6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14.9960536701
UniRef90_G2T1U0	14.9960536701
UniRef90_G2T1U0|g__Roseburia.s__Roseburia_hominis	14.9960536701
UniRef90_R7CDR3	14.9960536701
UniRef90_R7CDR3|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	14.9960536701
UniRef90_Q8AAT6	14.9940917345
UniRef90_Q8AAT6|g__Bacteroides.s__Bacteroides_caccae	9.5355708409
UniRef90_Q8AAT6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	5.4585208936
UniRef90_I9GIS1	14.9936416123
UniRef90_I9GIS1|g__Bacteroides.s__Bacteroides_nordii	14.9936416123
UniRef90_K5ZST5	14.9930602841
UniRef90_K5ZST5|g__Parabacteroides.s__Parabacteroides_merdae	14.9930602841
UniRef90_R7ER44	14.9925037481
UniRef90_R7ER44|g__Bacteroides.s__Bacteroides_uniformis	14.9925037481
UniRef90_D4IIJ8	14.9923368262
UniRef90_D4IIJ8|g__Alistipes.s__Alistipes_shahii	14.9923368262
UniRef90_R5K617	14.9863760218
UniRef90_R5K617|g__Bacteroides.s__Bacteroides_uniformis	14.9863760218
UniRef90_R5JB47	14.9823935110
UniRef90_R5JB47|g__Bacteroides.s__Bacteroides_nordii	14.9823935110
UniRef90_R6EJ52	14.9774849199
UniRef90_R6EJ52|unclassified	14.9774849199
UniRef90_R6X518	14.9750415973
UniRef90_R6X518|g__Parabacteroides.s__Parabacteroides_merdae	14.9750415973
UniRef90_C4Z9D5	14.9750415973
UniRef90_C4Z9D5|g__Eubacterium.s__Eubacterium_rectale	14.9750415973
UniRef90_D4JKV5	14.9750415973
UniRef90_D4JKV5|g__Eubacterium.s__Eubacterium_rectale	14.9750415973
UniRef90_R6Y9H5	14.9729159764
UniRef90_R6Y9H5|g__Parabacteroides.s__Parabacteroides_merdae	14.9729159764
UniRef90_Q8AAW1	14.9722122013
UniRef90_Q8AAW1|g__Bacteroides.s__Bacteroides_vulgatus	12.1847557553
UniRef90_Q8AAW1|g__Bacteroides.s__Bacteroides_ovatus	2.7874564460
UniRef90_E6STF9	14.9700598802
UniRef90_E6STF9|g__Bacteroides.s__Bacteroides_uniformis	14.9700598802
UniRef90_D4JA96	14.9700598802
UniRef90_D4JA96|g__Dorea.s__Dorea_formicigenerans	8.9820359281
UniRef90_D4JA96|g__Blautia.s__Ruminococcus_obeum	2.9940119760
UniRef90_D4JA96|g__Ruminococcus.s__Ruminococcus_lactaris	2.9940119760
UniRef90_R6IYJ0	14.9672591207
UniRef90_R6IYJ0|g__Parabacteroides.s__Parabacteroides_distasonis	14.9672591207
UniRef90_R6HNB1	14.9667405765
UniRef90_R6HNB1|g__Bacteroides.s__Bacteroides_massiliensis	14.9667405765
UniRef90_R6JG97	14.9661341932
UniRef90_R6JG97|g__Bacteroides.s__Bacteroides_xylanisolvens	14.9661341932
UniRef90_R7CJH3	14.9625935162
UniRef90_R7CJH3|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	14.9625935162
UniRef90_D4L367	14.9625935162
UniRef90_D4L367|g__Roseburia.s__Roseburia_intestinalis	14.9625935162
UniRef90_A6L5H8	14.9551345962
UniRef90_A6L5H8|g__Bacteroides.s__Bacteroides_vulgatus	13.9527365429
UniRef90_A6L5H8|g__Bacteroides.s__Bacteroides_dorei	1.0023980533
UniRef90_R5M755	14.9551345962
UniRef90_R5M755|g__Bacteroides.s__Bacteroides_intestinalis	14.9551345962
UniRef90_R6JGA2	14.9542526187
UniRef90_R6JGA2|g__Bacteroides.s__Bacteroides_xylanisolvens	14.9542526187
UniRef90_D6D4B8	14.9538877194
UniRef90_D6D4B8|g__Bacteroides.s__Bacteroides_ovatus	10.0200400802
UniRef90_D6D4B8|g__Bacteroides.s__Bacteroides_xylanisolvens	4.9338476392
UniRef90_R5Z6C6	14.9532710280
UniRef90_R5Z6C6|g__Collinsella.s__Collinsella_aerofaciens	14.9532710280
UniRef90_R6XDH7	14.9532710280
UniRef90_R6XDH7|g__Parabacteroides.s__Parabacteroides_merdae	14.9532710280
UniRef90_I9UPA4	14.9532710280
UniRef90_I9UPA4|g__Bacteroides.s__Bacteroides_xylanisolvens	14.9532710280
UniRef90_R6HSG5	14.9527482279
UniRef90_R6HSG5|g__Bacteroides.s__Bacteroides_vulgatus	14.3765303604
UniRef90_R6HSG5|g__Bacteroides.s__Bacteroides_dorei	0.4219898396
UniRef90_R6HSG5|g__Bacteroides.s__Bacteroides_massiliensis	0.1542280279
UniRef90_R7E0Q9	14.9510202306
UniRef90_R7E0Q9|g__Bacteroides.s__Bacteroides_intestinalis	14.9510202306
UniRef90_R7D4I8	14.9501661130
UniRef90_R7D4I8|g__Collinsella.s__Collinsella_aerofaciens	14.9501661130
UniRef90_I3YMZ8	14.9500273065
UniRef90_I3YMZ8|g__Alistipes.s__Alistipes_finegoldii	9.8820793068
UniRef90_I3YMZ8|g__Alistipes.s__Alistipes_sp_HGB5	5.0679479997
UniRef90_R5MGV1	14.9456521739
UniRef90_R5MGV1|g__Bacteroides.s__Bacteroides_intestinalis	14.9456521739
UniRef90_G2T2R8	14.9456521739
UniRef90_G2T2R8|g__Roseburia.s__Roseburia_hominis	14.9456521739
UniRef90_E4ME39	14.9413020277
UniRef90_E4ME39|g__Alistipes.s__Alistipes_sp_HGB5	9.0656744571
UniRef90_E4ME39|g__Alistipes.s__Alistipes_finegoldii	5.8756275706
UniRef90_R6KHS0	14.9384885764
UniRef90_R6KHS0|g__Bacteroides.s__Bacteroides_intestinalis	14.9384885764
UniRef90_E5CAM8	14.9324484475
UniRef90_E5CAM8|g__Bacteroides.s__Bacteroides_xylanisolvens	14.9324484475
UniRef90_F9Z6P3	14.9300414743
UniRef90_F9Z6P3|g__Odoribacter.s__Odoribacter_splanchnicus	14.9300414743
UniRef90_C6J894	14.9253731343
UniRef90_C6J894|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	14.9253731343
UniRef90_F9Z6Z9	14.9253731343
UniRef90_F9Z6Z9|g__Odoribacter.s__Odoribacter_splanchnicus	14.9253731343
UniRef90_R7DAH2	14.9253731343
UniRef90_R7DAH2|g__Blautia.s__Ruminococcus_obeum	14.9253731343
UniRef90_C0FRJ0	14.9253731343
UniRef90_C0FRJ0|g__Roseburia.s__Roseburia_inulinivorans	14.9253731343
UniRef90_A5ZRG7	14.9253731343
UniRef90_A5ZRG7|g__Blautia.s__Ruminococcus_obeum	14.9253731343
UniRef90_C7G8B4	14.9253731343
UniRef90_C7G8B4|g__Roseburia.s__Roseburia_intestinalis	14.9253731343
UniRef90_Q8A1F6	14.9253731343
UniRef90_Q8A1F6|g__Bacteroides.s__Bacteroides_ovatus	14.9253731343
UniRef90_R5M5H8	14.9253731343
UniRef90_R5M5H8|g__Bacteroides.s__Bacteroides_intestinalis	14.9253731343
UniRef90_I3YKL6	14.9245240695
UniRef90_I3YKL6|g__Alistipes.s__Alistipes_sp_HGB5	11.3609720149
UniRef90_I3YKL6|g__Alistipes.s__Alistipes_finegoldii	3.5635520547
UniRef90_I8YWJ0	14.9152366268
UniRef90_I8YWJ0|g__Bacteroides.s__Bacteroides_ovatus	14.9152366268
UniRef90_G2SWU1	14.9082568807
UniRef90_G2SWU1|g__Roseburia.s__Roseburia_hominis	14.9082568807
UniRef90_R7D6H5	14.9068322981
UniRef90_R7D6H5|g__Blautia.s__Ruminococcus_obeum	14.9068322981
UniRef90_R7EKU3	14.9061934732
UniRef90_R7EKU3|g__Bacteroides.s__Bacteroides_uniformis	14.9061934732
UniRef90_R7DLF2	14.8992112182
UniRef90_R7DLF2|g__Bacteroides.s__Bacteroides_intestinalis	14.8992112182
UniRef90_R9I2P0	14.8964550797
UniRef90_R9I2P0|g__Bacteroides.s__Bacteroides_uniformis	14.8964550797
UniRef90_F9Z4C7	14.8950575491
UniRef90_F9Z4C7|g__Odoribacter.s__Odoribacter_splanchnicus	14.8950575491
UniRef90_E5Y768	14.8947977425
UniRef90_E5Y768|g__Bilophila.s__Bilophila_wadsworthia	14.8947977425
UniRef90_R5DB63	14.8942020586
UniRef90_R5DB63|g__Parabacteroides.s__Parabacteroides_merdae	14.8942020586
UniRef90_D4JXD7	14.8883374690
UniRef90_D4JXD7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	14.8883374690
UniRef90_F8HG31	14.8883374690
UniRef90_F8HG31|g__Streptococcus.s__Streptococcus_salivarius	14.8883374690
UniRef90_R5ZIK3	14.8883374690
UniRef90_R5ZIK3|g__Collinsella.s__Collinsella_aerofaciens	14.8883374690
UniRef90_D4V980	14.8837209302
UniRef90_D4V980|g__Bacteroides.s__Bacteroides_vulgatus	14.8837209302
UniRef90_R7NKU9	14.8833296304
UniRef90_R7NKU9|g__Bacteroides.s__Bacteroides_massiliensis	14.8833296304
UniRef90_R7NTY8	14.8760330579
UniRef90_R7NTY8|g__Bacteroides.s__Bacteroides_massiliensis	14.8760330579
UniRef90_G2T1M1	14.8760330579
UniRef90_G2T1M1|g__Roseburia.s__Roseburia_hominis	14.8760330579
UniRef90_R5DGX9	14.8720626001
UniRef90_R5DGX9|g__Parabacteroides.s__Parabacteroides_distasonis	14.8720626001
UniRef90_R6BQI6	14.8698884758
UniRef90_R6BQI6|g__Roseburia.s__Roseburia_intestinalis	14.8698884758
UniRef90_R5MLR4	14.8678414097
UniRef90_R5MLR4|g__Bacteroides.s__Bacteroides_intestinalis	14.8678414097
UniRef90_R7JMF3	14.8662041625
UniRef90_R7JMF3|g__Alistipes.s__Alistipes_putredinis	14.8662041625
UniRef90_R5WTP5	14.8662041625
UniRef90_R5WTP5|g__Alistipes.s__Alistipes_shahii	14.8662041625
UniRef90_A7V3D1	14.8662041625
UniRef90_A7V3D1|g__Bacteroides.s__Bacteroides_uniformis	14.8662041625
UniRef90_D4IZW8	14.8658017722
UniRef90_D4IZW8|unclassified	14.8658017722
UniRef90_D4KJX1	14.8655496432
UniRef90_D4KJX1|unclassified	14.8655496432
UniRef90_R7B2I0	14.8648648649
UniRef90_R7B2I0|g__Eubacterium.s__Eubacterium_hallii	14.8648648649
UniRef90_C4ZCH7	14.8607496452
UniRef90_C4ZCH7|g__Eubacterium.s__Eubacterium_rectale	14.8607496452
UniRef90_C4Z9N6	14.8601398601
UniRef90_C4Z9N6|g__Dorea.s__Dorea_formicigenerans	13.5393464300
UniRef90_C4Z9N6|g__Eubacterium.s__Eubacterium_rectale	1.3207934302
UniRef90_D5HDE3	14.8601398601
UniRef90_D5HDE3|g__Coprococcus.s__Coprococcus_sp_ART55_1	14.8601398601
UniRef90_A6LIT2	14.8588410104
UniRef90_A6LIT2|g__Parabacteroides.s__Parabacteroides_distasonis	14.8588410104
UniRef90_E4VXN7	14.8588410104
UniRef90_E4VXN7|g__Bacteroides.s__Bacteroides_fragilis	14.8588410104
UniRef90_R6IP25	14.8588410104
UniRef90_R6IP25|g__Parabacteroides.s__Parabacteroides_distasonis	14.8588410104
UniRef90_E6ST74	14.8558468522
UniRef90_E6ST74|g__Bacteroides.s__Bacteroides_vulgatus	5.2770059228
UniRef90_E6ST74|g__Bacteroides.s__Bacteroides_fragilis	4.2932129200
UniRef90_E6ST74|g__Parabacteroides.s__Parabacteroides_distasonis	2.3898515064
UniRef90_E6ST74|g__Parabacteroides.s__Parabacteroides_merdae	1.4519644436
UniRef90_E6ST74|g__Bacteroides.s__Bacteroides_uniformis	1.4438120595
UniRef90_A6KWN9	14.8528109027
UniRef90_A6KWN9|g__Bacteroides.s__Bacteroides_vulgatus	14.2903812064
UniRef90_A6KWN9|g__Bacteroides.s__Bacteroides_massiliensis	0.5624296963
UniRef90_K6AW41	14.8514851485
UniRef90_K6AW41|g__Parabacteroides.s__Parabacteroides_distasonis	14.8514851485
UniRef90_R7NT95	14.8514851485
UniRef90_R7NT95|g__Bacteroides.s__Bacteroides_massiliensis	14.8514851485
UniRef90_R7JKM7	14.8505610142
UniRef90_R7JKM7|g__Alistipes.s__Alistipes_putredinis	14.8505610142
UniRef90_R6QFI1	14.8482892189
UniRef90_R6QFI1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	14.8482892189
UniRef90_R7JP73	14.8482892189
UniRef90_R7JP73|g__Alistipes.s__Alistipes_putredinis	14.8482892189
UniRef90_A7ZSL4	14.8473841508
UniRef90_A7ZSL4|unclassified	13.9324710676
UniRef90_A7ZSL4|g__Escherichia.s__Escherichia_coli	0.9149130833
UniRef90_R7EJ04	14.8468216588
UniRef90_R7EJ04|g__Bacteroides.s__Bacteroides_uniformis	14.8468216588
UniRef90_I3YPK3	14.8465129990
UniRef90_I3YPK3|g__Alistipes.s__Alistipes_sp_HGB5	12.1229112988
UniRef90_I3YPK3|g__Alistipes.s__Alistipes_finegoldii	2.7236017001
UniRef90_R7EQZ2	14.8423005566
UniRef90_R7EQZ2|g__Bacteroides.s__Bacteroides_uniformis	14.8423005566
UniRef90_R6Y8S8	14.8423005566
UniRef90_R6Y8S8|g__Alistipes.s__Alistipes_onderdonkii	14.8423005566
UniRef90_R6AVF7	14.8367952522
UniRef90_R6AVF7|g__Roseburia.s__Roseburia_intestinalis	14.8367952522
UniRef90_R6HTW8	14.8367952522
UniRef90_R6HTW8|g__Bacteroides.s__Bacteroides_vulgatus	14.8367952522
UniRef90_R7JFV5	14.8367952522
UniRef90_R7JFV5|g__Alistipes.s__Alistipes_putredinis	14.8367952522
UniRef90_R7NX62	14.8367952522
UniRef90_R7NX62|g__Bacteroides.s__Bacteroides_massiliensis	14.8367952522
UniRef90_G2T198	14.8366396235
UniRef90_G2T198|g__Roseburia.s__Roseburia_hominis	14.8366396235
UniRef90_G2T4C5	14.8347943358
UniRef90_G2T4C5|g__Roseburia.s__Roseburia_hominis	14.8347943358
UniRef90_A7V0F2	14.8341639457
UniRef90_A7V0F2|g__Bacteroides.s__Bacteroides_uniformis	14.8341639457
UniRef90_F9Z531	14.8305084746
UniRef90_F9Z531|g__Odoribacter.s__Odoribacter_splanchnicus	14.8305084746
UniRef90_F9Z7Z3	14.8305084746
UniRef90_F9Z7Z3|g__Odoribacter.s__Odoribacter_splanchnicus	14.8305084746
UniRef90_R5QTT9	14.8305084746
UniRef90_R5QTT9|g__Blautia.s__Ruminococcus_torques	10.5932203390
UniRef90_R5QTT9|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	4.2372881356
UniRef90_R6BF19	14.8305084746
UniRef90_R6BF19|g__Roseburia.s__Roseburia_intestinalis	14.8305084746
UniRef90_R7CNS2	14.8270181219
UniRef90_R7CNS2|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	14.8270181219
