# Gene Family	11507229_rna_2-RPKs
UniRef90_D4KMP6|g__Dorea.s__Dorea_longicatena	0.9560229446
UniRef90_D4KMP6|g__Roseburia.s__Roseburia_intestinalis	0.9560229446
UniRef90_D4KMP6|g__Blautia.s__Ruminococcus_obeum	0.9456878633
UniRef90_R5JN03	19.1873589165
UniRef90_R5JN03|g__Bacteroides.s__Bacteroides_nordii	19.1873589165
UniRef90_R6HI76	19.1815856777
UniRef90_R6HI76|g__Bacteroides.s__Bacteroides_vulgatus	17.2634271100
UniRef90_R6HI76|g__Bacteroides.s__Bacteroides_dorei	1.9181585678
UniRef90_Q8A8R0	19.1815856777
UniRef90_Q8A8R0|g__Bacteroides.s__Bacteroides_dorei	7.7426410702
UniRef90_Q8A8R0|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.8224929732
UniRef90_Q8A8R0|g__Bacteroides.s__Bacteroides_uniformis	3.7801344988
UniRef90_Q8A8R0|g__Bacteroides.s__Bacteroides_vulgatus	1.2925965409
UniRef90_Q8A8R0|g__Parabacteroides.s__Parabacteroides_distasonis	1.2787723785
UniRef90_Q8A8R0|g__Parabacteroides.s__Parabacteroides_merdae	1.2649482162
UniRef90_G2T577	19.1780821918
UniRef90_G2T577|g__Roseburia.s__Roseburia_hominis	19.1780821918
UniRef90_B6VYR2	19.1756416871
UniRef90_B6VYR2|g__Bacteroides.s__Bacteroides_dorei	19.1756416871
UniRef90_B1IC93	19.1752773348
UniRef90_B1IC93|g__Bacteroides.s__Bacteroides_dorei	19.1752773348
UniRef90_R7NUG3	19.1693290735
UniRef90_R7NUG3|g__Bacteroides.s__Bacteroides_massiliensis	19.1693290735
UniRef90_D4INM6	19.1693290735
UniRef90_D4INM6|g__Alistipes.s__Alistipes_shahii	19.1693290735
UniRef90_R7JQF6	19.1631307142
UniRef90_R7JQF6|g__Alistipes.s__Alistipes_putredinis	19.1631307142
UniRef90_D4IP83	19.1591271953
UniRef90_D4IP83|g__Alistipes.s__Alistipes_shahii	19.1591271953
UniRef90_R6KTW5	19.1538483559
UniRef90_R6KTW5|g__Bacteroides.s__Bacteroides_intestinalis	19.1538483559
UniRef90_R5DB63	19.1489361702
UniRef90_R5DB63|g__Parabacteroides.s__Parabacteroides_merdae	19.1489361702
UniRef90_D4V8S1	19.1489361702
UniRef90_D4V8S1|g__Bacteroides.s__Bacteroides_vulgatus	10.1176420422
UniRef90_D4V8S1|g__Bacteroides.s__Bacteroides_dorei	9.0312941281
UniRef90_B3CFG3	19.1451048242
UniRef90_B3CFG3|g__Bacteroides.s__Bacteroides_intestinalis	19.1451048242
UniRef90_C7GHH4	19.1448287785
UniRef90_C7GHH4|g__Roseburia.s__Roseburia_intestinalis	19.1448287785
UniRef90_UPI0004693BD8	19.1434933183
UniRef90_UPI0004693BD8|g__Bacteroides.s__Bacteroides_uniformis	19.1434933183
UniRef90_R5M815	19.1428886297
UniRef90_R5M815|g__Bacteroides.s__Bacteroides_intestinalis	19.1428886297
UniRef90_R6Y577	19.1419398408
UniRef90_R6Y577|g__Parabacteroides.s__Parabacteroides_merdae	19.1419398408
UniRef90_D4K2X1	19.1292875989
UniRef90_D4K2X1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.1292875989
UniRef90_A7V2Q2	19.1213035607
UniRef90_A7V2Q2|g__Bacteroides.s__Bacteroides_uniformis	19.1213035607
UniRef90_R5D9A4	19.1171311384
UniRef90_R5D9A4|g__Parabacteroides.s__Parabacteroides_merdae	13.2831817866
UniRef90_R5D9A4|g__Parabacteroides.s__Parabacteroides_distasonis	3.9093041439
UniRef90_R5D9A4|g__Parabacteroides.s__Parabacteroides_goldsteinii	1.9246452079
UniRef90_B0NK33	19.1082802548
UniRef90_B0NK33|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	19.1082802548
UniRef90_G2T3G5	19.1082802548
UniRef90_G2T3G5|g__Roseburia.s__Roseburia_hominis	19.1082802548
UniRef90_I9GM99	19.1082802548
UniRef90_I9GM99|g__Bacteroides.s__Bacteroides_nordii	19.1082802548
UniRef90_R6L8B5	19.1082802548
UniRef90_R6L8B5|g__Bacteroides.s__Bacteroides_intestinalis	19.1082802548
UniRef90_R6XCS9	19.1082802548
UniRef90_R6XCS9|g__Parabacteroides.s__Parabacteroides_merdae	19.1082802548
UniRef90_R7NNY1	19.1082802548
UniRef90_R7NNY1|g__Bacteroides.s__Bacteroides_massiliensis	19.1082802548
UniRef90_R7NUE8	19.0994975373
UniRef90_R7NUE8|g__Bacteroides.s__Bacteroides_massiliensis	19.0994975373
UniRef90_R5UDL3	19.0930787589
UniRef90_R5UDL3|g__Alistipes.s__Alistipes_sp_HGB5	19.0930787589
UniRef90_A6KZ96	19.0891621269
UniRef90_A6KZ96|g__Bacteroides.s__Bacteroides_dorei	10.5224355477
UniRef90_A6KZ96|g__Bacteroides.s__Bacteroides_vulgatus	8.5667265792
UniRef90_I3YMC8	19.0891210252
UniRef90_I3YMC8|g__Alistipes.s__Alistipes_shahii	19.0891210252
UniRef90_R7JGG3	19.0880169671
UniRef90_R7JGG3|g__Alistipes.s__Alistipes_putredinis	19.0880169671
UniRef90_I3YIM3	19.0880169671
UniRef90_I3YIM3|g__Alistipes.s__Alistipes_sp_HGB5	12.7253446448
UniRef90_I3YIM3|g__Alistipes.s__Alistipes_finegoldii	6.3626723224
UniRef90_A7UZG1	19.0875771938
UniRef90_A7UZG1|g__Bacteroides.s__Bacteroides_uniformis	19.0875771938
UniRef90_R6AA82	19.0849912897
UniRef90_R6AA82|g__Bacteroides.s__Bacteroides_intestinalis	19.0849912897
UniRef90_D4INI6	19.0839694656
UniRef90_D4INI6|g__Alistipes.s__Alistipes_shahii	19.0839694656
UniRef90_E6ST79	19.0839694656
UniRef90_E6ST79|g__Parabacteroides.s__Parabacteroides_distasonis	9.5419847328
UniRef90_E6ST79|g__Bacteroides.s__Bacteroides_ovatus	5.7251908397
UniRef90_E6ST79|g__Bacteroides.s__Bacteroides_xylanisolvens	3.8167938931
UniRef90_Q18AV1	19.0839694656
UniRef90_Q18AV1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.0839694656
UniRef90_R6KI72	19.0806591500
UniRef90_R6KI72|g__Bacteroides.s__Bacteroides_intestinalis	19.0806591500
UniRef90_D4JYG0	19.0735694823
UniRef90_D4JYG0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.0735694823
UniRef90_C3XD51	19.0735694823
UniRef90_C3XD51|g__Oxalobacter.s__Oxalobacter_formigenes	19.0735694823
UniRef90_D4K511	19.0735694823
UniRef90_D4K511|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.0735694823
UniRef90_R7DLL6	19.0735694823
UniRef90_R7DLL6|g__Bacteroides.s__Bacteroides_intestinalis	19.0735694823
UniRef90_A6L0E1	19.0677966102
UniRef90_A6L0E1|g__Bacteroides.s__Bacteroides_vulgatus	19.0677966102
UniRef90_R5MQ44	19.0677966102
UniRef90_R5MQ44|g__Bacteroides.s__Bacteroides_intestinalis	19.0677966102
UniRef90_D4ILH7	19.0677966102
UniRef90_D4ILH7|g__Alistipes.s__Alistipes_shahii	19.0677966102
UniRef90_R9HY84	19.0625930266
UniRef90_R9HY84|g__Bacteroides.s__Bacteroides_vulgatus	19.0625930266
UniRef90_G2SWQ4	19.0597204574
UniRef90_G2SWQ4|g__Roseburia.s__Roseburia_hominis	19.0597204574
UniRef90_R7NMQ2	19.0538764783
UniRef90_R7NMQ2|g__Bacteroides.s__Bacteroides_massiliensis	19.0538764783
UniRef90_I3YMV5	19.0523337751
UniRef90_I3YMV5|g__Alistipes.s__Alistipes_sp_HGB5	15.2944046289
UniRef90_I3YMV5|g__Alistipes.s__Alistipes_finegoldii	3.2167648008
UniRef90_I3YMV5|g__Alistipes.s__Alistipes_onderdonkii	0.5411643455
UniRef90_R7JKW4	19.0512814601
UniRef90_R7JKW4|g__Alistipes.s__Alistipes_putredinis	19.0512814601
UniRef90_R7EMC1	19.0485898621
UniRef90_R7EMC1|g__Bacteroides.s__Bacteroides_uniformis	19.0485898621
UniRef90_D4IKB2	19.0413657255
UniRef90_D4IKB2|g__Alistipes.s__Alistipes_shahii	19.0413657255
UniRef90_R7JJ43	19.0364534953
UniRef90_R7JJ43|g__Alistipes.s__Alistipes_putredinis	19.0364534953
UniRef90_R6WYG6	19.0355329949
UniRef90_R6WYG6|g__Parabacteroides.s__Parabacteroides_merdae	19.0355329949
UniRef90_I8ZCZ0	19.0348090734
UniRef90_I8ZCZ0|g__Bacteroides.s__Bacteroides_uniformis	19.0348090734
UniRef90_R7DXX2	19.0331090293
UniRef90_R7DXX2|g__Bacteroides.s__Bacteroides_intestinalis	19.0331090293
UniRef90_R5B245	19.0249702735
UniRef90_R5B245|unclassified	19.0249702735
UniRef90_R7JK67	19.0217391304
UniRef90_R7JK67|g__Alistipes.s__Alistipes_putredinis	19.0217391304
UniRef90_D4K021	19.0138129631
UniRef90_D4K021|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.0138129631
UniRef90_R7EGZ9	19.0109421006
UniRef90_R7EGZ9|g__Bacteroides.s__Bacteroides_intestinalis	12.3796423659
UniRef90_R7EGZ9|g__Bacteroides.s__Bacteroides_uniformis	6.6312997347
UniRef90_A6L680	19.0023752969
UniRef90_A6L680|g__Bacteroides.s__Bacteroides_vulgatus	9.5011876485
UniRef90_A6L680|g__Bacteroides.s__Bacteroides_massiliensis	9.5011876485
UniRef90_R7JQ51	19.0023752969
UniRef90_R7JQ51|g__Alistipes.s__Alistipes_putredinis	19.0023752969
UniRef90_R8VTV0	19.0001078880
UniRef90_R8VTV0|unclassified	19.0001078880
UniRef90_R7JH03	18.9985446910
UniRef90_R7JH03|g__Alistipes.s__Alistipes_putredinis	18.9985446910
UniRef90_R7NN03	18.9959294437
UniRef90_R7NN03|g__Bacteroides.s__Bacteroides_massiliensis	18.9959294437
UniRef90_G2SWW8	18.9944134078
UniRef90_G2SWW8|g__Roseburia.s__Roseburia_hominis	18.9944134078
UniRef90_R7E4L6	18.9944134078
UniRef90_R7E4L6|g__Bacteroides.s__Bacteroides_intestinalis	18.9944134078
UniRef90_Q1R618	18.9901374095
UniRef90_Q1R618|g__Escherichia.s__Escherichia_coli	18.9901374095
UniRef90_A6KWE8	18.9873417722
UniRef90_A6KWE8|g__Bacteroides.s__Bacteroides_dorei	9.4936708861
UniRef90_A6KWE8|g__Bacteroides.s__Bacteroides_vulgatus	9.4936708861
UniRef90_D4IM93	18.9873417722
UniRef90_D4IM93|g__Alistipes.s__Alistipes_shahii	18.9873417722
UniRef90_F3AV50	18.9873417722
UniRef90_F3AV50|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	18.9873417722
UniRef90_Q8A136	18.9873417722
UniRef90_Q8A136|g__Bacteroides.s__Bacteroides_nordii	10.1265822785
UniRef90_Q8A136|g__Bacteroides.s__Bacteroides_caccae	8.8607594937
UniRef90_I3YI33	18.9867598735
UniRef90_I3YI33|unclassified	18.9867598735
UniRef90_R7NNK2	18.9791344958
UniRef90_R7NNK2|g__Bacteroides.s__Bacteroides_massiliensis	18.9791344958
UniRef90_I3YP82	18.9781021898
UniRef90_I3YP82|g__Alistipes.s__Alistipes_finegoldii	10.2426507189
UniRef90_I3YP82|g__Alistipes.s__Alistipes_sp_HGB5	8.7354514709
UniRef90_R5MCU0	18.9781021898
UniRef90_R5MCU0|g__Bacteroides.s__Bacteroides_intestinalis	18.9781021898
UniRef90_R5UAT6	18.9781021898
UniRef90_R5UAT6|g__Bacteroides.s__Bacteroides_caccae	18.9781021898
UniRef90_R6HIT1	18.9771943775
UniRef90_R6HIT1|g__Bacteroides.s__Bacteroides_vulgatus	18.9771943775
UniRef90_R5U8D2	18.9753320683
UniRef90_R5U8D2|g__Bacteroides.s__Bacteroides_caccae	10.4364326376
UniRef90_R5U8D2|g__Bacteroides.s__Bacteroides_xylanisolvens	4.3207877239
UniRef90_R5U8D2|g__Bacteroides.s__Bacteroides_ovatus	4.2181117069
UniRef90_R7JFI8	18.9753320683
UniRef90_R7JFI8|g__Alistipes.s__Alistipes_putredinis	18.9753320683
UniRef90_R6H0Q9	18.9694626285
UniRef90_R6H0Q9|unclassified	18.9694626285
UniRef90_R7B4I2	18.9660797070
UniRef90_R7B4I2|unclassified	18.9660797070
UniRef90_R7NSI0	18.9606741573
UniRef90_R7NSI0|g__Bacteroides.s__Bacteroides_massiliensis	18.9606741573
UniRef90_F3PWW8	18.9588258066
UniRef90_F3PWW8|g__Bacteroides.s__Bacteroides_uniformis	18.9588258066
UniRef90_B0MUF5	18.9577847163
UniRef90_B0MUF5|g__Alistipes.s__Alistipes_putredinis	18.9577847163
UniRef90_R7NND3	18.9573459716
UniRef90_R7NND3|g__Bacteroides.s__Bacteroides_massiliensis	18.9573459716
UniRef90_A6KZH6	18.9573459716
UniRef90_A6KZH6|g__Bacteroides.s__Bacteroides_vulgatus	18.9573459716
UniRef90_R6JPE8	18.9551141018
UniRef90_R6JPE8|g__Bacteroides.s__Bacteroides_xylanisolvens	13.5055228212
UniRef90_R6JPE8|g__Bacteroides.s__Bacteroides_ovatus	5.4495912807
UniRef90_R7JLN7	18.9530685921
UniRef90_R7JLN7|g__Alistipes.s__Alistipes_putredinis	18.9530685921
UniRef90_I9SAI8	18.9473684211
UniRef90_I9SAI8|g__Bacteroides.s__Bacteroides_nordii	18.9473684211
UniRef90_A6LBZ0	18.9445196211
UniRef90_A6LBZ0|g__Parabacteroides.s__Parabacteroides_distasonis	18.9445196211
UniRef90_R5UY15	18.9410435069
UniRef90_R5UY15|g__Bacteroides.s__Bacteroides_caccae	18.9410435069
UniRef90_I3YP63	18.9360628245
UniRef90_I3YP63|g__Alistipes.s__Alistipes_onderdonkii	10.1692597853
UniRef90_I3YP63|g__Alistipes.s__Alistipes_senegalensis	8.7668030392
UniRef90_F0R8Y0	18.9350362854
UniRef90_F0R8Y0|g__Parabacteroides.s__Parabacteroides_distasonis	5.9996750867
UniRef90_F0R8Y0|g__Bacteroides.s__Bacteroides_nordii	5.2548034715
UniRef90_F0R8Y0|g__Bacteroides.s__Bacteroides_vulgatus	4.6016480952
UniRef90_F0R8Y0|g__Bacteroides.s__Bacteroides_dorei	3.0789096320
UniRef90_R5J2Y4	18.9225934293
UniRef90_R5J2Y4|g__Bacteroides.s__Bacteroides_nordii	18.9225934293
UniRef90_A6L8Z9	18.9189189189
UniRef90_A6L8Z9|g__Parabacteroides.s__Parabacteroides_distasonis	18.9189189189
UniRef90_R5M3N8	18.9189189189
UniRef90_R5M3N8|g__Bacteroides.s__Bacteroides_intestinalis	18.9189189189
UniRef90_R5ASA9	18.9144247124
UniRef90_R5ASA9|unclassified	18.9144247124
UniRef90_U1AVL2	18.9085152081
UniRef90_U1AVL2|unclassified	18.9085152081
UniRef90_B3C5Y6	18.9035916824
UniRef90_B3C5Y6|g__Bacteroides.s__Bacteroides_intestinalis	18.9035916824
UniRef90_A6LG36	18.9018901890
UniRef90_A6LG36|g__Parabacteroides.s__Parabacteroides_distasonis	18.9018901890
UniRef90_D4V912	18.8964799424
UniRef90_D4V912|g__Bacteroides.s__Bacteroides_vulgatus	18.8964799424
UniRef90_I9GXR6	18.8964066890
UniRef90_I9GXR6|g__Bacteroides.s__Bacteroides_nordii	18.8964066890
UniRef90_I8XTR2	18.8908917028
UniRef90_I8XTR2|g__Bacteroides.s__Bacteroides_nordii	18.8908917028
UniRef90_D6D1G9	18.8887958189
UniRef90_D6D1G9|g__Bacteroides.s__Bacteroides_xylanisolvens	18.8887958189
UniRef90_E1WUQ9	18.8776302806
UniRef90_E1WUQ9|g__Bacteroides.s__Bacteroides_uniformis	3.3040111320
UniRef90_E1WUQ9|g__Alistipes.s__Alistipes_putredinis	3.2677950786
UniRef90_E1WUQ9|g__Alistipes.s__Alistipes_onderdonkii	2.2178489057
UniRef90_E1WUQ9|g__Bacteroides.s__Bacteroides_ovatus	2.0145356395
UniRef90_E1WUQ9|g__Bacteroides.s__Bacteroides_xylanisolvens	1.9766279121
UniRef90_E1WUQ9|g__Alistipes.s__Alistipes_shahii	1.6369503640
UniRef90_E1WUQ9|g__Odoribacter.s__Odoribacter_splanchnicus	1.4919774504
UniRef90_E1WUQ9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.9964373117
UniRef90_E1WUQ9|g__Bacteroides.s__Bacteroides_caccae	0.9910802775
UniRef90_E1WUQ9|g__Alistipes.s__Alistipes_finegoldii	0.9803662092
UniRef90_R7IGS8	18.8762735752
UniRef90_R7IGS8|unclassified	18.8762735752
UniRef90_E0NQV0	18.8758751837
UniRef90_E0NQV0|g__Parabacteroides.s__Parabacteroides_distasonis	6.4504291440
UniRef90_E0NQV0|g__Bacteroides.s__Bacteroides_vulgatus	4.9594329076
UniRef90_E0NQV0|g__Bacteroides.s__Bacteroides_massiliensis	4.4785327668
UniRef90_E0NQV0|g__Bacteroides.s__Bacteroides_dorei	2.9874803653
UniRef90_R5PIZ0	18.8757805363
UniRef90_R5PIZ0|unclassified	18.8757805363
UniRef90_R6X5M2	18.8679245283
UniRef90_R6X5M2|g__Parabacteroides.s__Parabacteroides_merdae	18.8679245283
UniRef90_A7V5J4	18.8679245283
UniRef90_A7V5J4|g__Bacteroides.s__Bacteroides_uniformis	18.8679245283
UniRef90_R5M6F9	18.8679245283
UniRef90_R5M6F9|g__Bacteroides.s__Bacteroides_intestinalis	18.8679245283
UniRef90_R5WU06	18.8679245283
UniRef90_R5WU06|g__Alistipes.s__Alistipes_shahii	18.8679245283
UniRef90_A6LC37	18.8679245283
UniRef90_A6LC37|g__Parabacteroides.s__Parabacteroides_distasonis	18.8679245283
UniRef90_B0NDM2	18.8679245283
UniRef90_B0NDM2|g__Clostridium.s__Clostridium_scindens	9.4339622642
UniRef90_B0NDM2|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	9.4339622642
UniRef90_I9RDY6	18.8679245283
UniRef90_I9RDY6|g__Bacteroides.s__Bacteroides_dorei	18.8679245283
UniRef90_Q5L8B7	18.8679245283
UniRef90_Q5L8B7|g__Bacteroides.s__Bacteroides_faecis	9.4339622642
UniRef90_Q5L8B7|g__Bacteroides.s__Bacteroides_thetaiotaomicron	9.4339622642
UniRef90_U6REI2	18.8679245283
UniRef90_U6REI2|g__Bacteroides.s__Bacteroides_massiliensis	18.8679245283
UniRef90_C7HAI7	18.8679245283
UniRef90_C7HAI7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.8679245283
UniRef90_I3YIL3	18.8679245283
UniRef90_I3YIL3|g__Alistipes.s__Alistipes_sp_HGB5	10.7889558591
UniRef90_I3YIL3|g__Alistipes.s__Alistipes_finegoldii	8.0789686692
UniRef90_R6RNC5	18.8679245283
UniRef90_R6RNC5|g__Anaerostipes.s__Anaerostipes_hadrus	11.3207547170
UniRef90_R6RNC5|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	7.5471698113
UniRef90_R7JHV2	18.8627707229
UniRef90_R7JHV2|g__Alistipes.s__Alistipes_putredinis	18.8627707229
UniRef90_R7EK92	18.8577586207
UniRef90_R7EK92|g__Bacteroides.s__Bacteroides_intestinalis	14.0086206897
UniRef90_R7EK92|g__Bacteroides.s__Bacteroides_uniformis	4.8491379310
UniRef90_R7ID70	18.8521578242
UniRef90_R7ID70|unclassified	18.8521578242
UniRef90_R6J9M5	18.8482571629
UniRef90_R6J9M5|g__Bacteroides.s__Bacteroides_ovatus	12.6582278481
UniRef90_R6J9M5|g__Bacteroides.s__Bacteroides_xylanisolvens	6.1900293148
UniRef90_D4IPY4	18.8383045526
UniRef90_D4IPY4|g__Alistipes.s__Alistipes_shahii	18.8383045526
UniRef90_G2T4L2	18.8258276948
UniRef90_G2T4L2|g__Roseburia.s__Roseburia_hominis	18.8258276948
UniRef90_R5M996	18.8146754468
UniRef90_R5M996|g__Bacteroides.s__Bacteroides_intestinalis	18.8146754468
UniRef90_I3YLH0	18.8140835176
UniRef90_I3YLH0|g__Alistipes.s__Alistipes_sp_HGB5	15.5634704425
UniRef90_I3YLH0|g__Alistipes.s__Alistipes_finegoldii	3.2506130750
UniRef90_D4ILI2	18.8138683619
UniRef90_D4ILI2|g__Alistipes.s__Alistipes_shahii	18.8138683619
UniRef90_R5NA31	18.8133140376
UniRef90_R5NA31|g__Bacteroides.s__Bacteroides_vulgatus	11.5774240232
UniRef90_R5NA31|g__Bacteroides.s__Bacteroides_massiliensis	7.2358900145
UniRef90_R7EMK6	18.8119364061
UniRef90_R7EMK6|g__Bacteroides.s__Bacteroides_uniformis	18.8119364061
UniRef90_R5TNC1	18.8087774295
UniRef90_R5TNC1|g__Blautia.s__Ruminococcus_gnavus	18.8087774295
UniRef90_R6KRA8	18.8077464867
UniRef90_R6KRA8|g__Bacteroides.s__Bacteroides_intestinalis	18.8077464867
UniRef90_C7H578	18.8034715562
UniRef90_C7H578|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.8034715562
UniRef90_I9UT67	18.8009664754
UniRef90_I9UT67|g__Bacteroides.s__Bacteroides_xylanisolvens	12.9870129870
UniRef90_I9UT67|g__Bacteroides.s__Bacteroides_ovatus	5.8139534884
UniRef90_I3YNV0	18.7985410808
UniRef90_I3YNV0|g__Alistipes.s__Alistipes_finegoldii	8.8493644233
UniRef90_I3YNV0|g__Alistipes.s__Alistipes_sp_HGB5	5.9696428315
UniRef90_I3YNV0|g__Alistipes.s__Alistipes_onderdonkii	3.9795338260
UniRef90_R7JMH9	18.7979739013
UniRef90_R7JMH9|g__Alistipes.s__Alistipes_putredinis	18.7979739013
UniRef90_R7DYX4	18.7969924812
UniRef90_R7DYX4|g__Bacteroides.s__Bacteroides_intestinalis	18.7969924812
UniRef90_R7NU64	18.7969924812
UniRef90_R7NU64|g__Bacteroides.s__Bacteroides_massiliensis	18.7969924812
UniRef90_I8XUD8	18.7932736134
UniRef90_I8XUD8|g__Bacteroides.s__Bacteroides_nordii	18.7932736134
UniRef90_R7EPY7	18.7929626128
UniRef90_R7EPY7|g__Bacteroides.s__Bacteroides_uniformis	18.7929626128
UniRef90_B2UMT7	18.7919463087
UniRef90_B2UMT7|g__Akkermansia.s__Akkermansia_muciniphila	18.7919463087
UniRef90_R7NVK2	18.7891440501
UniRef90_R7NVK2|g__Bacteroides.s__Bacteroides_massiliensis	18.7891440501
UniRef90_K5ZXT8	18.7843648570
UniRef90_K5ZXT8|g__Parabacteroides.s__Parabacteroides_distasonis	18.7843648570
UniRef90_R7EJB7	18.7837827967
UniRef90_R7EJB7|g__Bacteroides.s__Bacteroides_vulgatus	18.7837827967
UniRef90_R7NLZ8	18.7734668335
UniRef90_R7NLZ8|g__Bacteroides.s__Bacteroides_massiliensis	18.7734668335
UniRef90_R7NZG7	18.7685674923
UniRef90_R7NZG7|g__Bacteroides.s__Bacteroides_vulgatus	18.7685674923
UniRef90_R6Y4K9	18.7667560322
UniRef90_R6Y4K9|g__Parabacteroides.s__Parabacteroides_merdae	18.7667560322
UniRef90_U2M083	18.7667560322
UniRef90_U2M083|g__Ruminococcus.s__Ruminococcus_callidus	18.7667560322
UniRef90_D4IJ32	18.7617260788
UniRef90_D4IJ32|g__Alistipes.s__Alistipes_shahii	18.7617260788
UniRef90_F9Z5K2	18.7568959176
UniRef90_F9Z5K2|g__Odoribacter.s__Odoribacter_splanchnicus	18.7568959176
UniRef90_K6A658	18.7554534343
UniRef90_K6A658|g__Parabacteroides.s__Parabacteroides_merdae	18.7554534343
UniRef90_G9YVY7	18.7532841059
UniRef90_G9YVY7|unclassified	14.2147061936
UniRef90_G9YVY7|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	4.5385779123
UniRef90_I3YPI6	18.7500000000
UniRef90_I3YPI6|g__Alistipes.s__Alistipes_sp_HGB5	18.7500000000
UniRef90_D4IPW6	18.7500000000
UniRef90_D4IPW6|g__Alistipes.s__Alistipes_shahii	18.7500000000
UniRef90_E4M7A3	18.7500000000
UniRef90_E4M7A3|g__Alistipes.s__Alistipes_sp_HGB5	18.7500000000
UniRef90_R7JG74	18.7420722030
UniRef90_R7JG74|g__Alistipes.s__Alistipes_putredinis	18.7420722030
UniRef90_R5B6G4	18.7391773353
UniRef90_R5B6G4|unclassified	18.7391773353
UniRef90_UPI000364E534	18.7380299218
UniRef90_UPI000364E534|g__Alistipes.s__Alistipes_senegalensis	18.7380299218
UniRef90_R5MQM4	18.7363392057
UniRef90_R5MQM4|g__Bacteroides.s__Bacteroides_intestinalis	18.7363392057
UniRef90_D6D217	18.7319884726
UniRef90_D6D217|g__Bacteroides.s__Bacteroides_nordii	18.7319884726
UniRef90_R6WSS8	18.7165775401
UniRef90_R6WSS8|g__Parabacteroides.s__Parabacteroides_merdae	18.7165775401
UniRef90_I8ZUD5	18.7152760815
UniRef90_I8ZUD5|g__Bacteroides.s__Bacteroides_uniformis	18.7152760815
UniRef90_K6A5P9	18.7112589192
UniRef90_K6A5P9|g__Parabacteroides.s__Parabacteroides_distasonis	18.7112589192
UniRef90_R7NQM8	18.7082738186
UniRef90_R7NQM8|g__Bacteroides.s__Bacteroides_massiliensis	18.7082738186
UniRef90_B0MSE0	18.7074829932
UniRef90_B0MSE0|g__Alistipes.s__Alistipes_putredinis	18.7074829932
UniRef90_B3CHY4	18.7042178679
UniRef90_B3CHY4|g__Bacteroides.s__Bacteroides_intestinalis	18.7042178679
UniRef90_R5LUU2	18.7032418953
UniRef90_R5LUU2|g__Bacteroides.s__Bacteroides_intestinalis	18.7032418953
UniRef90_G2SXM4	18.7016917585
UniRef90_G2SXM4|g__Roseburia.s__Roseburia_hominis	18.7016917585
UniRef90_D4IPA2	18.6960690316
UniRef90_D4IPA2|g__Alistipes.s__Alistipes_shahii	18.6960690316
UniRef90_R6K972	18.6948987401
UniRef90_R6K972|g__Bacteroides.s__Bacteroides_intestinalis	18.6948987401
UniRef90_D7IDI9	18.6918935160
UniRef90_D7IDI9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	18.6918935160
UniRef90_U2KVU9	18.6915887850
UniRef90_U2KVU9|g__Ruminococcus.s__Ruminococcus_callidus	18.6915887850
UniRef90_K5YQ77	18.6915887850
UniRef90_K5YQ77|g__Parabacteroides.s__Parabacteroides_merdae	18.6915887850
UniRef90_R7JG64	18.6915887850
UniRef90_R7JG64|g__Alistipes.s__Alistipes_putredinis	18.6915887850
UniRef90_E6SQB2	18.6855670103
UniRef90_E6SQB2|g__Bacteroides.s__Bacteroides_uniformis	18.6855670103
UniRef90_R6JK76	18.6813186813
UniRef90_R6JK76|g__Bacteroides.s__Bacteroides_caccae	8.7912087912
UniRef90_R6JK76|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.6923076923
UniRef90_R6JK76|g__Bacteroides.s__Bacteroides_xylanisolvens	2.1978021978
UniRef90_R6KMA9	18.6799501868
UniRef90_R6KMA9|g__Bacteroides.s__Bacteroides_uniformis	13.0759651308
UniRef90_R6KMA9|g__Bacteroides.s__Bacteroides_intestinalis	5.6039850560
UniRef90_R7JLJ4	18.6647366017
UniRef90_R7JLJ4|g__Alistipes.s__Alistipes_putredinis	18.6647366017
UniRef90_A7AHF1	18.6639529256
UniRef90_A7AHF1|g__Parabacteroides.s__Parabacteroides_merdae	18.6639529256
UniRef90_R7NTN6	18.6621449960
UniRef90_R7NTN6|g__Bacteroides.s__Bacteroides_massiliensis	18.6621449960
UniRef90_I3YNQ9	18.6574819453
UniRef90_I3YNQ9|g__Alistipes.s__Alistipes_sp_HGB5	13.2853630493
UniRef90_I3YNQ9|g__Alistipes.s__Alistipes_onderdonkii	3.2715376227
